CustomerID,Recency,Frequency,Monetary,Cluster
16440,8,6,3856.9700000000003,3
16441,67,5,1034.43,3
16442,2,5,899.47,3
16443,521,1,162.24,2
16444,46,17,3656.58,0
16445,34,4,602.73,3
16447,136,3,775.14,3
16448,198,2,367.87,1
16449,198,2,707.69,1
16450,150,3,1505.73,3
16451,88,3,1013.15,3
16452,631,2,332.17,2
16453,531,2,251.71,2
16454,45,4,30.950000000000003,1
16455,64,11,4384.37,0
16456,99,13,6862.91,0
16457,218,1,208.36,1
16458,3,30,5715.34,0
16459,730,1,71.78999999999999,2
16460,28,3,814.72,3
16461,178,3,1615.22,3
16462,74,3,136.0,1
16463,21,4,1422.4,3
16464,20,3,1314.68,3
16465,421,2,746.24,2
16466,34,15,3838.59,0
16467,509,7,2869.16,3
16468,74,3,787.52,3
16469,24,5,828.91,3
16470,52,11,2458.6,0
16471,275,4,1189.98,3
16472,434,2,789.6,2
16473,165,4,470.83,3
16474,7,7,1871.5,3
16475,88,4,544.3,3
16476,432,1,350.35,2
16477,64,11,4320.02,0
16478,25,3,331.0,1
16479,10,2,300.83,1
16480,76,1,769.29,1
16481,682,1,453.38,2
16482,16,1,220.62,1
16483,192,1,139.35,1
16484,174,2,404.3,1
16485,77,5,2294.68,3
16486,538,1,134.36,2
16487,577,2,209.4,2
16488,33,3,498.8,1
16489,380,2,303.7,2
16490,436,1,205.41000000000003,2
16491,47,2,1533.16,3
16492,541,1,385.56,2
16493,80,7,2132.09,3
16494,297,1,826.53,1
16495,3,3,684.41,3
16496,9,6,2330.77,3
16497,50,23,6695.28,0
16498,161,2,100.97,1
16499,360,8,2578.34,3
16500,5,9,843.9100000000001,3
16501,383,1,1237.23,2
16502,620,2,266.5,2
16503,107,11,3614.34,0
16504,25,1,484.38,1
16505,32,1,777.6,1
16506,20,2,90.30000000000001,1
16507,572,1,152.76,2
16508,630,1,248.8,2
16509,297,1,363.7,1
16510,372,6,2100.0,3
16511,22,6,1819.02,3
16513,5,4,874.59,3
16515,52,10,3216.3,0
16516,30,1,101.69999999999999,1
16517,277,1,162.7,1
16518,61,4,959.37,3
16519,25,4,556.26,3
16520,186,6,2482.62,3
16521,415,3,1148.01,2
16522,436,2,433.36,2
16523,2,28,11916.33,0
16524,446,2,308.14,2
16525,2,48,24582.64,0
16526,172,2,717.21,1
16527,81,2,1272.44,3
16528,4,1,244.41,1
16529,190,4,2012.0,3
16530,668,1,48.349999999999994,2
16531,22,11,2298.33,0
16532,18,5,8756.64,0
16533,19,3,1095.56,3
16534,642,1,635.9,2
16535,5,3,1001.59,3
16536,110,1,548.97,1
16537,641,1,23.35,2
16538,541,3,399.62,2
16539,3,10,3732.01,0
16540,414,1,226.70000000000002,2
16541,735,1,424.03,2
16542,54,2,257.32,1
16543,592,1,292.21,2
16544,520,4,376.70000000000005,2
16545,165,2,689.82,1
16546,291,5,5606.47,3
16547,546,1,111.71,2
16548,599,1,30.15,2
16549,10,34,13182.19,0
16550,109,18,9435.13,0
16551,96,7,2237.12,3
16552,243,2,475.02000000000004,1
16553,163,33,16644.01,0
16554,42,8,2841.72,3
16555,35,6,1915.68,3
16556,67,17,8012.58,0
16557,24,2,281.85,1
16558,1,38,13873.51,0
16559,397,1,185.20000000000002,2
16560,27,8,3048.38,0
16561,6,2,511.12,1
16562,477,1,223.85999999999999,2
16563,54,6,4422.76,3
16564,569,1,87.8,2
16565,364,4,773.05,2
16566,15,5,614.66,3
16567,194,2,865.6,1
16568,428,2,1020.9000000000001,2
16569,3,5,1455.23,3
16570,15,20,7434.31,0
16571,27,10,4248.74,0
16572,127,3,1009.6,3
16573,85,2,663.61,1
16574,71,3,1301.78,3
16576,420,2,540.87,2
16577,667,1,380.0,2
16578,626,1,156.6,2
16579,426,1,295.05,2
16581,183,1,105.84,1
16582,113,1,313.62,1
16583,374,2,531.4,2
16584,80,5,3163.67,3
16585,594,2,341.59,2
16586,249,3,1462.78,3
16587,232,1,225.15,1
16588,386,4,1361.28,3
16589,71,4,612.36,3
16590,401,2,605.9,2
16591,69,1,213.5,1
16592,4,28,7807.91,0
16593,51,8,1071.1399999999999,3
16594,75,1,181.09,1
16595,61,5,1810.18,3
16596,16,4,579.63,3
16597,4,1,90.04,1
16598,286,1,145.04999999999998,1
16599,386,1,172.8,2
16600,4,13,2153.41,0
16601,41,3,684.25,3
16602,36,2,763.33,1
16603,75,2,482.47,1
16604,563,2,432.45,2
16605,724,1,60.48,2
16606,404,2,357.66,2
16607,18,25,5706.87,0
16608,454,2,1288.72,2
16609,15,7,5493.46,0
16610,219,1,75.66,1
16611,186,6,1785.13,3
16612,33,9,3245.43,0
16613,70,1,618.59,1
16614,183,3,1179.79,3
16615,626,1,291.5,2
16616,15,2,500.42,1
16617,236,1,151.85,1
16618,31,5,2647.59,3
16619,264,4,1938.33,3
16620,4,6,1758.93,3
16621,52,4,813.48,3
16622,544,1,225.4,2
16623,246,4,1015.24,3
16624,81,2,810.5699999999999,1
16625,275,5,1654.03,3
16626,1,17,4413.1,0
16627,79,1,322.8,1
16628,30,7,2318.1,3
16629,74,2,417.73,1
16630,407,1,106.80000000000001,2
16631,482,7,1892.52,3
16632,486,2,406.4,2
16633,17,6,2883.1,3
16634,223,6,1814.61,3
16635,407,1,473.0,2
16636,438,4,3802.04,3
16637,32,4,1154.47,3
16638,23,15,2430.53,0
16639,31,4,1747.98,3
16640,398,1,179.4,2
16641,106,2,554.5,1
16642,5,3,1077.45,3
16643,246,2,923.11,1
16644,178,2,833.78,1
16645,736,1,160.39,2
16646,449,1,678.8,2
16647,170,4,541.9,3
16648,43,3,672.8,3
16649,520,1,306.58000000000004,2
16650,72,7,1916.11,3
16651,587,1,136.2,2
16652,59,16,17550.39,0
16653,16,2,1212.66,3
16654,141,8,1711.47,3
16655,18,13,6548.37,0
16656,22,30,16833.170000000002,0
16657,10,4,933.62,3
16658,368,6,814.07,3
16659,189,1,39.12,1
16660,16,7,1879.55,3
16661,540,4,986.63,2
16662,394,1,163.8,2
16663,729,1,165.0,2
16664,569,1,109.2,2
16665,362,1,135.39999999999998,2
16666,19,2,225.94,1
16667,68,2,570.13,1
16668,15,13,862.42,3
16669,24,3,1374.8700000000001,3
16670,17,20,8030.150000000001,0
16671,28,3,1692.27,3
16672,2,20,8134.9400000000005,0
16673,679,1,188.83,2
16674,55,2,319.61,1
16675,442,2,608.86,2
16676,34,6,2361.9,3
16677,411,2,880.62,2
16678,3,12,3109.99,0
16679,366,3,793.06,2
16680,43,3,821.45,3
16681,73,7,1921.84,3
16682,5,5,1028.0,3
16683,534,1,320.25,2
16685,61,2,324.24,1
16686,47,16,5070.92,0
16687,391,1,157.63,2
16688,1,4,1260.86,3
16689,76,2,422.59999999999997,1
16690,72,4,353.03,1
16691,418,2,178.83,2
16692,256,4,1914.6999999999998,3
16693,69,5,1199.46,3
16694,723,1,98.30000000000001,2
16695,562,2,193.15,2
16696,135,4,657.9000000000001,3
16697,241,1,112.75,1
16698,227,2,1998.0,3
16699,380,7,994.6,3
16700,9,25,9167.710000000001,0
16701,9,26,9916.73,0
16702,415,4,1110.83,2
16704,618,2,695.66,2
16706,37,3,531.35,1
16707,400,4,551.11,2
16708,46,1,656.63,1
16709,85,14,9087.460000000001,0
16710,19,22,6349.09,0
16711,3,9,2868.48,0
16712,9,13,4266.99,0
16713,19,32,14560.69,0
16714,219,4,1529.8,3
16715,78,2,625.52,1
16716,267,3,2149.6800000000003,3
16717,24,14,6986.2300000000005,0
16718,369,5,3647.53,3
16719,15,14,3973.3,0
16720,26,3,795.48,3
16721,262,1,292.47,1
16722,17,22,8989.08,0
16723,91,4,1301.63,3
16724,405,1,147.35,2
16725,302,14,1882.11,0
16726,26,7,2088.41,3
16727,364,4,1437.42,3
16728,46,4,1054.67,3
16729,38,21,7239.92,0
16730,52,3,743.11,3
16731,648,1,174.05,2
16732,32,4,4387.64,3
16733,530,1,259.68,2
16734,52,3,650.51,3
16735,79,14,6270.56,0
16736,506,5,2956.56,3
16737,53,2,835.1999999999999,1
16738,298,1,3.75,2
16739,177,2,786.43,1
16740,395,1,236.81,2
16741,625,1,173.06,2
16742,47,14,2852.6099999999997,0
16743,29,14,4253.26,0
16744,11,7,1304.76,3
16745,87,17,7194.3,0
16746,5,42,18066.4,0
16747,38,2,836.06,1
16748,18,14,3637.33,0
16749,591,2,4387.08,2
16750,45,5,623.93,3
16751,31,1,1764.72,1
16752,373,1,415.0,2
16753,58,1,223.92000000000002,1
16755,114,7,2900.58,3
16756,215,7,1312.3700000000001,3
16757,319,2,270.48,2
16758,65,1,369.34000000000003,1
16759,8,3,789.79,3
16760,430,1,228.0,2
16761,97,1,316.62,1
16762,20,3,1501.38,3
16763,199,2,964.6999999999999,1
16764,4,13,2799.25,0
16765,294,2,454.75,1
16766,273,2,1145.6,3
16767,31,15,8073.8,0
16768,48,9,1708.12,3
16769,260,4,1141.75,3
16770,58,9,1932.13,3
16771,33,10,3967.6,0
16772,423,3,3723.5499999999997,3
16773,57,3,421.24,1
16774,68,8,1594.45,3
16775,10,16,3056.89,0
16776,60,2,619.85,1
16777,80,5,1307.76,3
16778,74,2,245.94,1
16780,100,3,605.55,1
16781,372,2,934.25,2
16782,10,38,10438.41,0
16783,437,1,391.95,2
16784,20,5,896.53,3
16785,410,1,533.78,2
16786,394,1,51.839999999999996,2
16787,398,4,1035.43,2
16788,123,5,1950.3,3
16789,8,1,80.8,1
16790,4,6,1545.6200000000001,3
16791,29,15,4038.69,0
16792,282,5,623.46,3
16793,57,1,243.84,1
16794,1,15,2090.91,0
16795,365,3,2492.39,3
16796,89,1,305.62,1
16797,393,5,1827.77,3
16798,554,3,848.71,2
16799,432,2,495.98,2
16800,11,1,1201.49,1
16801,163,4,1619.73,3
16802,679,2,582.61,2
16803,65,1,332.3,1
16804,23,3,536.99,1
16805,174,5,1097.24,3
16806,103,4,801.49,3
16807,143,6,2123.88,3
16808,99,2,288.42,1
16809,23,9,1727.43,3
16810,192,2,842.0400000000001,1
16811,5,2,547.07,1
16812,361,4,2392.0,3
16813,8,10,1692.98,3
16814,14,36,12499.710000000001,0
16815,454,2,410.97,2
16816,103,4,417.06,1
16817,3,13,2804.9,0
16818,11,11,3349.57,0
16819,465,2,182.59,2
16820,96,1,497.61,1
16821,382,1,113.35,2
16822,686,1,181.39,2
16823,227,7,2260.09,3
16824,16,3,686.24,3
16825,39,5,1826.89,3
16826,51,1,341.7,1
16827,393,5,392.13,2
16828,93,2,128.5,1
16829,157,2,513.32,1
16830,39,4,1207.5,3
16831,565,1,91.8,2
16832,184,5,417.61,3
16833,1,6,2409.04,3
16834,228,2,898.96,1
16835,128,6,1538.41,3
16836,40,4,782.37,3
16837,31,11,3170.98,0
16838,197,4,1159.61,3
16839,9,44,22310.49,0
16840,603,2,139.85,2
16841,37,12,4006.06,0
16842,101,3,1264.19,3
16843,43,35,19571.43,0
16844,563,2,614.34,2
16845,618,1,253.88,2
16846,50,3,842.41,3
16847,43,2,614.89,1
16848,53,4,1411.62,3
16849,187,1,124.57,1
16850,334,1,332.41,2
16851,4,3,342.45,1
16852,10,2,144.91000000000003,1
16854,417,2,1408.96,2
16855,24,2,328.4,1
16856,15,3,358.49,1
16857,443,1,352.8,2
16858,369,10,4668.28,0
16859,145,7,1932.41,3
16860,453,3,1610.62,2
16861,60,5,946.59,3
16862,547,4,662.33,2
16863,31,3,998.52,3
16864,434,2,409.25,2
16865,402,1,130.95,2
16866,141,3,207.73999999999998,1
16867,690,1,76.74000000000001,2
16868,394,3,393.39,2
16869,23,4,825.42,3
16870,469,1,450.15999999999997,2
16871,22,6,2812.34,3
16872,77,6,1213.13,3
16873,5,12,14617.39,0
16874,379,1,217.74,2
16875,67,11,4234.53,0
16876,404,1,136.01,2
16877,12,6,853.72,3
16878,84,1,13.3,1
16880,31,8,1840.86,3
16881,67,1,432.0,1
16882,67,3,705.12,3
16883,187,19,2396.59,0
16884,38,4,1073.92,3
16885,15,4,710.74,3
16886,456,1,134.0,2
16887,35,3,660.72,3
16888,401,3,437.15,2
16889,195,6,2530.9,3
16890,477,3,285.41,2
16891,2,11,2056.82,0
16892,1,7,762.1,3
16893,367,2,401.77,2
16894,502,3,1324.06,2
16895,65,5,1121.42,3
16896,555,1,103.95,2
16897,299,2,289.78,1
16898,26,5,1016.37,3
16899,8,8,1721.02,3
16900,17,3,887.11,3
16901,729,1,204.26,2
16902,116,1,1706.88,1
16903,29,3,1062.28,3
16904,4,21,5132.37,0
16905,5,17,5034.15,0
16906,82,7,1448.8,3
16907,29,9,1707.9,3
16908,722,1,252.59,2
16909,72,1,379.14,1
16910,4,8,1510.06,3
16911,636,2,255.25,2
16912,29,15,4480.31,0
16913,290,3,423.90999999999997,1
16914,36,1,208.46,1
16915,9,11,1543.18,0
16916,24,4,1123.4,3
16917,277,2,1857.83,3
16918,50,16,3213.29,0
16919,156,24,5125.91,0
16920,411,1,355.45,2
16921,61,3,446.67,1
16922,573,1,611.08,2
16923,12,32,13378.36,0
16924,21,3,846.75,3
16925,540,1,125.65,2
16926,371,5,1421.35,3
16927,116,3,543.05,1
16928,80,29,4113.23,0
16929,4,7,1295.39,3
16930,26,3,380.55,1
16931,5,23,5233.62,0
16932,53,3,440.71,1
16933,1,9,3181.25,0
16934,55,6,2110.9900000000002,3
16935,382,3,535.1,2
16936,26,2,551.17,1
16937,499,1,202.1,2
16938,9,9,7043.18,0
16939,489,3,449.0,2
16940,52,8,6427.66,0
16941,612,1,33.0,2
16942,13,9,1920.59,3
16943,212,5,1299.49,3
16944,610,1,101.36,2
16945,22,33,8548.16,0
16946,383,5,1222.04,3
16947,236,5,955.21,3
16948,139,7,868.77,3
16949,4,6,1286.27,3
16950,57,10,3784.37,0
16951,135,3,1277.75,3
16952,109,5,798.78,3
16953,30,1,20.8,1
16954,1,20,6081.88,0
16955,185,6,1309.41,3
16956,18,1,308.74,1
16957,239,2,416.64,1
16958,435,1,809.44,2
16959,87,1,117.35000000000001,1
16960,39,8,2043.43,3
16961,116,3,794.56,3
16962,410,1,251.04,2
16963,187,1,110.55000000000001,1
16964,733,2,207.85,2
16965,227,1,201.19,1
16966,8,7,2154.97,3
16967,189,1,319.02,1
16968,4,2,439.43,1
16969,39,3,650.41,1
16970,626,1,71.4,2
16971,38,1,357.21,1
16972,383,2,786.25,2
16973,386,1,127.0,2
16974,523,2,365.5,2
16975,423,3,926.12,2
16976,267,1,251.51999999999998,1
16977,395,4,496.0,2
16978,78,3,768.88,3
16979,4,9,2859.74,0
16980,255,3,1473.3300000000002,3
16982,61,1,384.06,1
16983,13,11,3710.22,0
16984,88,9,10754.8,0
16985,17,23,10923.16,0
16986,30,11,4888.75,0
16987,3,11,2535.9,0
16988,5,2,382.67,1
16989,7,6,1133.25,3
16990,219,2,344.0,1
16991,421,1,1041.21,2
16992,11,13,5476.5,0
16993,464,2,1950.9499999999998,2
16996,30,9,2123.61,3
16997,288,3,702.0,3
16998,150,5,402.0,3
16999,23,2,484.82,1
17000,396,2,406.3,2
17001,1,19,6640.8,0
17002,86,7,2571.55,3
17003,402,4,830.16,2
17004,46,4,2425.16,3
17005,471,2,742.36,2
17006,5,8,1636.32,3
17007,51,7,1120.1,3
17008,429,1,81.36,2
17009,551,1,242.06,2
17010,18,1,195.36,1
17011,30,3,671.7,3
17012,725,1,384.16,2
17014,8,3,586.33,1
17015,29,3,1842.56,3
17016,577,1,552.4,2
17017,3,29,14110.61,0
17018,41,6,2287.7,3
17019,11,11,4012.2,0
17020,542,2,935.62,2
17021,442,6,1182.22,3
17022,31,2,260.0,1
17023,417,3,800.18,2
17024,45,3,95.85,1
17025,61,5,1510.6399999999999,3
17026,185,3,208.98,1
17027,79,9,1327.1100000000001,3
17028,581,3,1593.83,2
17029,111,7,2137.3,3
17030,64,1,146.87,1
17031,12,6,2773.85,3
17032,548,8,3004.6,3
17033,86,4,1332.79,3
17034,16,5,1283.92,3
17035,246,4,613.59,3
17036,383,1,176.9,2
17037,88,1,1267.32,1
17038,30,2,743.17,1
17039,604,1,1954.99,2
17040,138,2,463.25,1
17041,27,6,1686.28,3
17042,3,5,1044.3799999999999,3
17043,32,8,2616.55,3
17044,25,12,11962.3,0
17045,113,5,827.6800000000001,3
17046,157,5,1906.07,3
17047,85,6,2289.23,3
17048,118,7,2071.68,3
17049,3,19,9947.48,0
17050,96,11,4691.79,0
17051,194,4,714.39,3
17052,28,1,413.75,1
17053,131,1,498.48,1
17054,28,5,1356.33,3
17055,446,1,239.55,2
17056,738,1,128.60000000000002,2
17057,596,1,294.74,2
17058,82,3,1179.89,3
17059,30,9,5602.53,0
17060,266,1,234.24,1
17061,74,11,5232.2300000000005,0
17062,314,6,1208.22,3
17063,21,13,3638.53,0
17064,59,3,859.35,3
17065,638,2,194.7,2
17066,726,1,228.34,2
17067,725,3,454.54,2
17068,12,47,9161.08,0
17069,28,14,5794.28,0
17070,114,2,445.32,1
17071,28,13,3801.2000000000003,0
17072,625,1,282.05,2
17073,18,4,1446.09,3
17074,563,1,203.05,2
17075,18,10,2241.73,0
17076,36,6,1242.75,3
17077,578,1,306.0,2
17078,36,2,378.2,1
17079,78,1,118.80000000000001,1
17080,22,7,957.53,3
17081,25,6,964.39,3
17082,33,6,4732.03,3
17083,109,9,4049.79,0
17084,35,3,5202.97,3
17085,123,28,7891.41,0
17086,7,6,2050.08,3
17087,738,1,221.53,2
17088,28,4,1991.01,3
17089,386,1,128.45,2
17090,4,13,3149.48,0
17091,3,19,7811.1,0
17092,50,11,5594.96,0
17093,593,1,235.88,2
17094,322,2,402.20000000000005,2
17095,23,7,2572.25,3
17096,15,11,3759.18,0
17097,2,9,1340.45,3
17098,382,3,591.0699999999999,2
17099,533,1,582.17,2
17100,18,2,971.74,1
17101,10,7,2507.05,3
17102,262,1,25.5,1
17103,722,1,424.3,2
17104,424,1,474.03,2
17105,159,2,665.78,1
17106,389,1,491.23,2
17107,33,10,16075.42,0
17108,664,1,174.95,2
17109,29,8,1295.46,3
17110,165,3,510.7,1
17111,47,2,476.58,1
17112,503,1,205.17,2
17113,574,6,2322.59,2
17114,6,8,808.62,3
17115,8,7,2761.4900000000002,3
17116,648,1,389.78,2
17117,288,1,116.19999999999999,1
17118,318,1,157.02,2
17119,3,2,606.91,1
17120,233,1,307.46,1
17121,403,1,314.74,2
17122,119,4,570.5,3
17123,162,3,977.17,3
17124,185,1,298.89,1
17125,50,1,259.35,1
17126,152,9,2070.44,3
17127,429,5,1155.0300000000002,3
17128,335,1,157.09,2
17129,520,1,31.85,2
17131,5,5,2463.17,3
17132,452,2,1272.8,2
17133,16,12,14622.33,0
17134,107,3,637.1,1
17135,16,10,1954.16,0
17136,662,1,231.68,2
17137,416,6,1133.63,3
17138,276,7,4417.27,3
17139,16,25,19584.46,0
17140,247,1,465.32,1
17141,418,4,754.33,2
17142,239,4,1283.75,3
17143,417,2,924.11,2
17144,1,2,984.57,1
17145,513,4,3120.91,2
17146,106,13,5860.24,0
17147,23,9,3199.95,0
17148,52,1,124.88,1
17149,451,1,143.10000000000002,2
17150,377,6,1375.65,3
17151,735,1,231.90000000000003,2
17152,195,4,2016.5,3
17153,24,1,213.78,1
17154,75,1,329.34,1
17155,18,7,892.46,3
17156,492,1,591.87,2
17157,8,19,5151.9,0
17158,32,5,1980.0,3
17159,22,5,2099.59,3
17160,31,17,10209.16,0
17161,444,1,856.01,2
17162,29,10,1715.46,3
17163,22,4,699.78,3
17164,33,7,2467.35,3
17165,284,6,1794.32,3
17166,39,2,206.34,1
17167,380,3,867.11,2
17168,499,1,400.2,2
17169,58,3,1156.73,3
17170,374,2,178.68,2
17171,289,2,384.59,1
17172,79,3,956.5699999999999,3
17173,5,8,3766.6,0
17174,218,1,59.9,1
17175,44,4,1443.69,3
17176,202,3,902.3199999999999,3
17177,505,1,119.5,2
17178,731,1,436.71,2
17179,178,6,1507.26,3
17180,56,11,2256.98,0
17181,57,3,465.37,1
17182,423,2,321.3,2
17183,8,6,3347.31,3
17184,569,2,198.41000000000003,2
17185,592,3,229.46,2
17186,47,2,144.0,1
17187,227,2,467.71,1
17188,11,13,4592.93,0
17189,106,5,957.63,3
17190,59,7,1743.04,3
17191,28,15,4836.05,0
17192,536,1,77.83,2
17193,36,9,2310.04,3
17194,274,3,812.5,3
17195,655,1,562.98,2
17196,428,1,352.9,2
17197,30,1,1013.01,1
17198,24,3,1213.88,3
17199,582,1,145.12,2
17200,387,4,356.71,2
17201,54,4,1242.04,3
17202,421,1,160.65,2
17203,36,10,5575.88,0
17204,175,9,5504.6900000000005,0
17205,54,3,999.35,3
17206,53,1,204.24,1
17207,652,1,303.21999999999997,2
17208,396,1,115.35,2
17209,649,3,611.6,2
17210,393,1,253.37,2
17211,27,13,4046.65,0
17212,253,3,794.41,3
17213,40,13,5182.3,0
17214,60,6,1069.1200000000001,3
17215,464,1,186.15,2
17216,554,1,65.05,2
17217,234,2,218.0,1
17218,4,18,4192.68,0
17219,32,2,259.13,1
17220,24,21,4481.75,0
17221,7,5,978.52,3
17222,65,6,1605.01,3
17223,310,3,873.53,3
17224,501,1,100.86,2
17225,582,1,131.15,2
17226,309,3,900.12,3
17227,19,12,2022.03,0
17228,16,13,3177.24,0
17229,96,2,318.76,1
17230,264,18,9924.95,0
17231,12,25,7197.04,0
17232,3,2,421.52,1
17233,35,3,560.86,1
17234,183,1,149.89000000000001,1
17235,25,8,1904.8799999999999,3
17236,13,12,1929.26,0
17237,11,4,1002.08,3
17238,3,32,7783.1,0
17239,313,4,1189.45,3
17240,596,1,130.6,2
17241,385,12,2744.14,0
17242,108,5,2889.28,3
17243,1,69,20889.86,0
17244,53,5,1826.04,3
17245,205,2,371.63,1
17246,547,2,38.92,2
17247,15,1,282.19,1
17248,120,2,546.16,1
17249,429,1,68.03,2
17250,4,2,384.52,1
17251,363,3,812.4300000000001,2
17252,117,2,353.86,1
17253,18,1,178.26,1
17254,5,3,470.73,1
17255,41,4,799.13,3
17256,107,5,498.93,3
17257,436,2,192.73,2
17258,397,2,417.3,2
17259,148,6,1889.34,3
17260,411,1,120.95,2
17261,510,1,230.44,2
17262,52,11,2757.62,0
17263,208,1,63.440000000000005,1
17264,424,1,279.59,2
17265,139,2,562.9,1
17266,2,5,517.73,3
17267,127,2,317.62,1
17268,108,11,1733.8899999999999,3
17269,386,1,537.46,2
17270,469,2,604.4,2
17271,736,1,210.39,2
17272,42,4,2148.63,3
17273,424,1,141.12,2
17274,35,2,577.38,1
17275,383,1,114.52,2
17276,402,1,508.39,2
17277,228,2,1065.3500000000001,3
17278,241,2,271.24,1
17279,58,1,187.82999999999998,1
17280,438,1,118.85999999999999,2
17281,374,6,797.8499999999999,3
17282,130,5,2339.66,3
17283,379,1,188.46,2
17284,60,8,2793.16,3
17285,628,2,428.34,2
17286,22,3,395.48,1
17287,26,21,4111.96,0
17288,9,11,2499.98,0
17289,32,9,2079.39,3
17290,4,8,1501.44,3
17291,308,1,550.8000000000001,2
17292,472,2,271.75,2
17293,8,17,3774.23,0
17294,669,2,467.78999999999996,2
17295,29,3,556.95,1
17296,730,1,338.13,2
17297,17,1,131.78,1
17298,101,5,957.5600000000001,3
17299,12,6,1016.08,3
17300,391,2,393.64,2
17301,21,2,330.43,1
17302,15,5,1135.63,3
17303,361,1,250.04,2
17304,534,1,111.5,2
17305,649,1,2135.46,2
17306,11,21,9782.35,0
17307,395,11,3999.8900000000003,0
17308,393,2,4511.76,3
17309,95,3,330.59000000000003,1
17310,387,2,1025.1,2
17311,78,6,3566.56,3
17312,139,3,644.3,3
17313,31,1,2328.84,3
17314,25,17,4904.43,0
17315,2,43,9650.6,0
17316,420,1,124.45,2
17317,46,3,2600.34,3
17318,725,1,164.28,2
17319,669,1,29.1,2
17320,100,6,2895.77,3
17321,8,6,1741.18,3
17322,376,5,922.59,3
17323,15,12,1565.59,0
17324,18,12,2301.87,0
17325,280,3,609.5699999999999,1
17326,408,2,321.95,2
17327,410,2,152.35,2
17328,673,1,104.7,2
17329,14,5,1004.4300000000001,3
17330,23,4,423.8,1
17331,124,1,175.2,1
17332,528,5,838.27,2
17333,86,1,494.25,1
17334,302,3,635.15,3
17335,384,2,508.0,2
17336,472,1,81.12,2
17337,151,4,2027.8700000000001,3
17338,17,17,12142.57,0
17339,94,3,362.36,1
17340,30,18,22404.82,0
17341,157,5,1889.83,3
17342,380,4,1227.54,3
17343,355,6,1259.94,3
17344,46,2,468.11,1
17345,15,10,1604.68,3
17346,4,26,5323.0,0
17347,86,1,228.96,1
17348,15,9,2476.41,0
17349,179,5,852.25,3
17350,8,7,1906.041,3
17351,36,12,1988.23,0
17352,696,1,36.25,2
17353,129,4,3242.0,3
17354,51,4,3143.46,3
17355,386,1,285.11,2
17356,312,5,946.47,3
17357,24,2,388.14,1
17358,303,5,866.05,3
17359,11,2,284.46,1
17360,17,6,1231.3799999999999,3
17361,49,5,880.64,3
17362,239,7,1024.04,3
17363,395,3,940.86,2
17364,1,28,12070.42,0
17365,13,15,8224.98,0
17366,432,2,1096.24,2
17367,238,1,168.4,1
17368,23,14,2826.14,0
17369,456,1,979.1999999999999,2
17370,73,4,446.18,1
17371,17,6,662.55,3
17372,41,28,4377.56,0
17373,40,7,1167.5,3
17374,219,3,727.11,3
17375,199,4,660.55,3
17376,71,4,453.64,1
17377,24,78,18319.41,0
17378,374,1,10.95,2
17379,11,1,404.66,1
17380,434,3,645.0,2
17382,65,8,902.28,3
17383,4,2,309.99,1
17384,19,3,507.55,1
17385,15,1,261.11,1
17386,8,7,2812.77,3
17387,20,2,784.11,1
17388,78,11,2691.57,0
17390,421,1,149.3,2
17391,164,2,508.8,1
17392,307,3,626.56,3
17393,411,2,381.15,2
17394,219,1,203.86999999999998,1
17395,508,1,97.5,2
17396,39,14,8807.1,0
17397,22,3,1233.18,3
17398,115,3,653.38,3
17400,126,8,4677.05,0
17401,541,1,114.85,2
17402,5,23,5096.18,0
17403,36,2,400.57,1
17405,1,3,1031.41,3
17406,333,13,4905.05,0
17407,412,1,552.9,2
17408,163,3,316.09000000000003,1
17409,185,10,7793.51,0
17410,16,5,1214.72,3
17411,12,5,1425.38,3
17412,3,16,4417.52,0
17413,405,2,560.14,2
17414,44,6,2249.52,3
17415,80,1,507.84,1
17416,30,22,17298.45,0
17417,549,1,164.18,2
17418,42,3,670.0600000000001,3
17419,11,18,6500.52,0
17420,50,6,1084.43,3
17421,386,3,1059.41,2
17422,16,11,3594.76,0
17423,46,3,1118.95,3
17425,19,2,759.17,1
17426,8,13,8077.77,0
17427,72,1,100.8,1
17429,128,5,1357.46,3
17430,33,4,735.17,3
17431,313,1,403.3,2
17432,18,9,1751.39,3
17433,88,2,569.96,1
17434,2,7,2373.82,3
17435,411,1,331.35,2
17436,2,5,534.06,3
17437,530,1,373.17,2
17438,254,5,1422.77,3
17439,656,1,325.74,2
17440,157,4,323.58,1
17441,732,1,293.35,2
17442,37,15,4620.3,0
17443,220,1,534.24,1
17444,148,3,2940.04,3
17446,177,2,120.9,1
17447,40,2,541.53,1
17448,497,46,14556.97,0
17449,2,13,4951.15,0
17451,1,7,1721.4,3
17453,18,2,486.71999999999997,1
17454,192,10,1547.94,3
17455,204,1,131.7,1
17456,365,2,1225.42,2
17457,127,14,5984.8099999999995,0
17458,15,2,529.58,1
17459,43,2,657.3,1
17460,94,16,2228.27,0
17461,23,3,757.46,3
17462,60,2,675.69,1
17463,16,7,2557.91,3
17464,158,3,1000.94,3
17465,426,7,2542.79,3
17466,10,2,763.28,1
17467,395,1,102.6,2
17468,10,3,194.8,1
17469,16,17,5051.25,0
17470,45,11,2804.87,0
17471,475,1,321.65000000000003,2
17472,191,4,935.1,3
17473,409,2,607.0,2
17474,600,1,1047.0,2
17475,79,1,194.37,1
